CODE_COM;APL_EHPA;APL_RA;APL_SAPA
66160;44200.32;55.35;35.68
66161;66012.25;0.0;730.85
66162;54795.81;17.53;758.73
66164;86148.76;278.56;1206.08
66165;58222.76;17.53;780.62
66168;68741.34;313.88;1620.17
66170;59254.46;156.45;906.89
66171;73485.85;313.88;1670.92
66174;84684.79;156.45;1054.89
66177;64793.19;156.45;956.62
66178;72347.69;156.45;859.41
66179;200292.96;0.0;1928.36
66183;19783.76;0.0;9474.43
66186;79738.95;258.53;1670.92
66197;27677.74;0.0;0.0
66202;84728.13;615.1;0.0
66208;79805.61;313.88;1704.65
66211;52928.9;156.45;841.87
66213;87905.17;156.45;1135.59
66217;69850.05;156.45;1010.6
66223;69751.69;0.0;685.96
66224;76688.51;223.21;983.03
66227;87276.16;313.88;1749.54
66230;69520.79;17.53;780.62
66232;10893.2;0.0;0.0
66234;33306.9;1572.38;480.28
67005;113591.18;919.66;847.63
67006;85129.9;284.48;211.3
67026;82394.13;384.49;165.02
67029;115970.49;303.75;13.3
67030;99961.9;411.3;274.71
67031;112501.67;1277.01;862.44
67034;111164.31;901.39;918.14
67039;106941.53;829.97;720.58
67045;121412.47;1365.21;805.1
67048;93510.62;144.24;214.97
67049;107382.38;915.73;723.72
67050;77555.9;384.49;102.86
67052;37458.3;471.16;72.63
67054;96163.15;964.32;805.1
67058;119249.66;936.06;847.63
67062;77361.22;604.16;278.59
67068;101517.34;229.51;475.02
67069;59621.29;295.78;184.74
67073;134290.81;456.32;457.62
67075;54866.95;295.78;132.47
67079;53720.51;295.78;52.27
67082;75339.58;227.5;177.26
67085;100203.83;411.3;274.71
67090;60421.09;186.38;191.39
67091;54091.89;0.0;1.51
67094;93228.62;456.32;457.62
67098;116197.04;758.55;658.95
67101;134307.43;1412.67;865.43
67106;94613.17;773.41;701.61
67107;84864.86;298.32;337.54
67109;86174.66;901.39;850.16
67115;127301.49;1033.84;510.72
67118;165687.66;932.13;790.27
67129;81640.08;146.25;226.44
67132;98934.51;144.24;286.12
67139;86827.88;265.05;274.71
67148;50997.32;0.0;0.0
67152;130698.83;932.13;723.72
67160;67254.82;440.03;132.89
67176;81285.2;144.24;195.71
67183;57728.41;0.0;1.51
67187;94007.09;456.32;455.45
67194;117417.41;813.57;704.87
67196;67814.07;236.32;186.67
67198;52597.14;146.25;0.0
67203;116916.98;959.82;1011.77
67205;128242.25;669.32;749.16
67206;79107.43;440.03;232.03
67207;77231.09;152.07;145.51
67210;85954.46;434.44;180.22
67212;147453.01;932.13;723.72
67216;101866.63;843.64;743.56
67217;120119.11;915.73;723.72
67221;66329.63;440.03;132.47
67225;108743.25;281.92;342.55
67227;117941.78;840.77;313.07
67228;86964.8;938.11;802.87
67233;103396.2;1260.61;743.56
67237;80630.1;669.32;704.87
67240;124860.54;988.06;895.81
67247;130827.85;888.54;736.65
67248;147155.79;1412.67;837.29
67260;91253.03;144.24;262.26
67265;49270.31;0.0;34.83
67266;108156.36;915.73;723.72
67271;63000.25;440.03;132.47
67273;73033.94;146.25;165.4
67274;83518.98;0.0;595.36
67277;65191.9;96.05;115.66
67279;96574.92;321.2;218.09
67280;76453.17;604.16;274.32
67281;86766.61;362.79;313.99
67282;107640.07;988.06;837.93
67287;88999.26;298.32;370.69
67288;60124.05;440.03;132.47
67289;95420.36;146.25;198.3
67291;116509.41;144.24;318.31
67293;112424.1;919.66;876.05
67301;134041.12;959.82;1051.35
67308;58638.5;295.78;52.27
67309;144654.8;829.97;754.7
67311;85255.89;309.98;190.93
67317;41976.49;73.66;102.86
67321;60911.57;384.49;0.0
67322;80775.8;146.25;226.44
67327;52771.27;295.78;23.86
67328;100459.86;144.24;262.26
67335;58041.13;174.95;198.83
67342;50865.74;172.49;42.88
67346;45799.3;295.78;23.86
67348;136099.32;1438.88;907.96
67351;54197.52;295.78;156.33
67352;96272.98;146.25;198.3
67354;114694.22;940.6;895.81
67355;86148.11;157.5;625.51
67359;91975.95;227.5;339.54
67360;82624.06;362.79;337.38
67361;103277.49;829.97;720.58
67362;86274.87;362.79;438.15
67366;90820.97;495.63;212.8
67367;104426.44;268.79;211.29
67383;83860.03;321.2;260.76
67386;93860.51;495.63;423.78
67387;71357.16;753.88;293.79
67392;33718.66;0.0;34.83
67394;73812.11;440.03;160.88
67395;85890.56;268.79;197.56
67397;53320.57;90.32;77.82
67402;97686.6;227.5;311.55
67409;62614.3;144.24;52.27
67417;136794.95;959.82;1075.21
67423;80106.4;367.73;290.25
67425;74204.35;146.25;192.02
67426;93101.56;604.16;293.79
67428;90971.33;720.37;210.2
67429;128518.17;1334.27;862.44
67430;105927.37;684.47;293.79
67431;79308.07;268.79;197.56
67433;104803.54;916.16;789.08
67435;91777.88;349.38;13.3
67436;77607.6;0.0;100.67
67437;111079.15;512.03;192.02
67448;79921.86;106.14;10.47
67449;79252.16;191.71;131.75
67451;49377.85;295.78;0.0
67452;104803.6;938.11;889.73
67459;94437.92;232.06;192.04
67460;114188.57;959.82;918.88
67463;61183.66;295.78;52.27
67465;100267.86;279.91;309.74
67468;80715.52;264.97;697.48
67471;152283.31;876.7;754.7
67474;80979.93;440.03;232.03
67477;84984.21;458.15;261.42
67478;102619.35;512.03;245.7
67484;57925.53;440.03;156.33
67486;57758.95;186.38;130.87
67492;113722.05;940.6;824.04
67505;112558.34;456.32;554.03
67507;94632.05;604.16;293.79
67509;43852.71;0.0;0.0
67514;64079.78;0.0;1.51
67521;83242.25;146.25;198.3
67522;51626.38;0.0;1.51
67528;86716.45;146.25;13.3
67530;94352.53;298.32;342.55
67531;61305.89;421.22;0.0
67539;98598.09;813.57;844.89
67541;58354.79;295.78;52.27
67544;59987.43;295.78;132.47
67547;60044.71;139.64;186.67
67548;119551.46;988.06;904.93
67550;85368.89;440.03;195.71
67553;88520.12;321.2;216.84
67555;93977.36;321.2;228.57
67558;85087.36;555.19;167.3
68007;73050.89;239.09;201.45
68013;60729.96;617.39;54.3
68016;55234.45;239.09;246.26
68018;108324.59;1121.56;1631.52
68022;120869.78;1168.02;1203.67
68027;44937.29;394.08;34.81
68030;94135.21;1102.39;1157.85
68031;134821.96;1121.56;1461.29
68033;58168.65;794.26;1112.78
68035;17788.73;113.26;0.0
68036;84472.22;289.12;313.99
68038;124843.71;335.15;359.83
68041;52981.69;371.41;109.87
68043;145550.9;1168.02;1214.59
68044;110798.63;73.66;0.0
68051;29430.72;0.0;0.0
68056;129153.37;1088.72;1028.83
68060;134824.94;1121.56;1448.71
68062;78152.03;1053.15;1142.3
68064;66730.25;940.17;947.95
68071;105273.18;961.77;1435.48
68077;86559.69;1115.19;1165.8
68078;148803.24;600.13;299.28
68080;76169.63;1059.14;959.49
68083;88573.2;233.18;163.83
68087;57427.22;370.85;217.62
68089;65483.15;328.35;0.0
68090;41925.49;292.0;195.01
68091;50734.94;167.6;82.43
68096;50687.08;764.34;912.52
68099;114043.93;1088.72;984.03
68101;101583.64;1108.13;959.25
68102;59112.18;363.13;0.0
68103;85830.8;1053.95;960.53
68105;104897.72;1121.56;1436.51
68109;96562.66;233.18;163.83
68111;103751.0;440.68;273.7
68112;108690.26;1103.05;1167.89
68119;80039.65;1053.15;1165.8
68120;39432.65;329.11;24.77
68124;65551.27;956.6;929.97
68125;100456.13;1075.54;1435.48
68129;139622.8;1121.56;1448.71
68131;70306.57;1059.14;959.49
68132;64738.39;1033.67;943.08
68133;49867.26;662.26;1095.33
68136;92980.98;239.09;246.26
68142;57130.77;40.12;0.0
68147;126859.94;2161.87;313.99
68148;53711.15;794.26;929.97
68151;110731.21;363.13;0.0
68160;72935.42;1167.2;960.53
68162;128501.63;193.07;163.83
68164;156054.36;329.24;313.99
68165;13205.48;227.03;0.0
68169;37180.82;292.0;195.01
68170;76969.73;945.88;959.49
68175;107586.16;193.07;163.83
68178;29865.64;0.0;44.81
68187;29806.38;227.03;24.77
68190;11457.79;113.26;0.0
68203;117136.71;1143.16;1202.39
68204;26516.83;0.0;0.0
68205;116306.84;1103.05;1216.67
68206;111035.61;928.93;1003.02
68210;34496.49;0.0;0.0
68213;90971.64;363.13;0.0
68214;47301.43;111.68;627.46
68221;35523.34;227.03;24.77
68226;106507.99;233.18;163.83
68230;43011.12;0.0;36.59
68231;91345.82;239.09;246.26
68235;131855.35;1164.32;1296.71
68237;125709.26;233.18;245.23
68240;48939.61;292.0;217.62
68241;110895.67;1068.27;1193.18
68242;109681.82;1030.39;1183.14
68243;22273.41;227.03;195.01
68244;118534.12;440.68;275.79
68245;65702.24;1021.27;959.49
68246;64957.71;193.07;200.42
68249;90597.67;193.07;163.83
68250;86134.9;1102.39;1157.85
68253;82876.07;974.95;947.95
68260;131226.38;1208.14;1214.59
68261;79498.65;476.53;918.65
68263;59677.0;617.39;64.34
68269;93451.96;1799.08;0.0
68273;52336.11;336.76;207.58
68274;60832.06;339.26;116.32
68275;23699.9;0.0;0.0
68281;68965.42;1068.27;1181.05
68283;64101.62;169.72;216.43
68286;41139.42;162.35;24.77
68287;114617.13;772.9;314.65
68289;112664.9;974.95;1050.76
68295;160725.11;1204.44;1306.75
68303;71564.8;1059.14;959.49
68305;58536.36;370.85;195.01
68307;48733.83;0.0;0.0
68311;20819.73;0.0;0.0
68313;102080.38;961.77;1435.48
68314;105015.49;921.0;1435.48
68323;94219.88;1088.72;960.53
68324;77819.54;1007.92;959.49
68325;42335.42;292.0;219.78
68327;64977.52;1067.29;960.53
68329;54076.47;40.12;0.0
68331;124181.49;456.72;359.83
68333;78289.57;1059.14;959.49
68334;102374.37;1216.51;1003.02
68340;58811.75;370.85;195.01
68342;131900.66;974.95;1004.06
68347;43707.13;292.0;195.01
68352;84039.21;239.09;201.45
68355;47971.97;292.0;207.58
68356;99867.4;1155.96;1154.5
68357;80902.55;1053.95;960.53
68370;100021.14;514.36;0.0
68381;2885.33;0.0;0.0
68383;137926.61;2161.87;313.99
68385;118550.97;233.18;245.23
68386;121168.12;1088.72;1005.34
69008;39107.91;688.01;347.02
69009;101147.4;597.45;1589.14
69013;114116.81;848.59;1773.85
69015;65350.73;266.2;1072.92
69017;88228.78;1067.92;1851.3
69020;100071.26;1623.41;2382.87
69023;65629.37;201.62;993.19
69027;100400.89;1110.54;1354.68
69028;85697.33;1103.41;1074.95
69032;81387.46;1043.97;1698.05
69038;56431.81;485.47;468.3
69047;80821.72;1104.6;1313.55
69050;88172.04;1398.51;2087.67
69054;87532.33;575.11;1644.46
69055;106479.12;1137.28;1811.51
69056;91817.05;1240.78;1883.94
69057;66468.42;367.51;568.3
69062;50812.68;175.12;371.5
69072;108312.65;1913.72;1970.0
69073;68302.7;767.8;1913.67
69074;90027.79;229.33;1214.49
69075;54532.28;611.5;1072.91
69077;90763.77;640.3;511.39
69078;66595.94;242.75;630.1
69080;80979.13;281.72;1042.0
69082;66585.75;395.52;1139.61
69084;85801.24;596.31;1049.21
69085;91597.82;1252.48;1197.34
69086;105395.05;1789.5;2287.05
69087;99755.1;1274.83;1054.49
69089;101760.49;1149.44;1164.72
69092;107028.14;540.92;1490.17
69093;86632.62;1133.25;1445.37
69100;95519.73;1087.63;1212.87
69102;103070.44;670.41;1288.9
69105;74438.26;312.21;1226.18
69112;103207.05;1863.92;2351.17
69117;97821.43;1275.85;1845.52
69120;50961.08;922.85;401.89
69127;103268.68;1330.86;1350.21
69133;95765.79;1013.76;1412.53
69134;80044.92;932.31;1702.88
69137;78955.02;222.93;1110.52
69140;94457.2;851.38;1682.97
69145;75061.41;454.17;1356.3
69146;62445.7;875.98;1000.94
69150;66080.37;252.55;1068.78
69151;52838.47;201.62;908.29
69154;71799.35;803.03;971.43
69157;101201.22;1193.52;2298.38
69160;64174.85;525.91;1434.27
69161;79334.62;525.91;1908.23
69164;94548.45;848.18;1817.03
69168;99109.58;1318.95;1105.03
69172;67393.15;222.93;1504.97
69176;86937.46;958.9;880.27
69177;89471.51;1405.0;1695.43
69178;91390.88;585.91;903.17
69179;94744.9;500.3;970.27
69182;69127.63;126.09;1825.35
69183;82266.03;848.18;769.42
69191;101852.29;1272.15;1072.79
69196;70367.29;588.76;1289.43
69200;77239.45;1016.79;1710.48
69202;118065.89;1231.51;1148.26
69203;80732.71;251.63;632.15
69204;110712.83;1177.29;1304.67
69208;95794.55;1227.06;1989.01
69210;66133.65;488.99;971.33
69215;75799.45;222.93;1148.42
69222;70608.07;847.49;1801.42
69223;82886.88;978.23;1799.87
69228;92873.14;572.1;1633.14
69234;77241.36;1000.91;1548.12
69237;66888.55;337.99;528.69
69240;104312.26;848.18;769.42
69241;90482.25;1055.31;1305.06
69243;101797.55;876.23;2002.54
69244;135422.05;1452.42;1227.61
69247;92491.34;848.18;1438.22
69252;72444.94;13.81;644.42
69253;69262.04;444.57;921.52
69255;72478.58;956.11;1096.45
69256;116353.5;1222.06;1094.67
69259;112237.92;1166.02;1248.63
69263;75322.98;1125.34;1110.12
69265;56665.02;277.25;1074.44
69269;55373.87;365.74;625.64
69270;60700.43;808.0;1051.17
69277;88150.99;1252.29;924.79
69283;91934.59;1225.43;1433.76
69284;88489.37;1284.24;1269.21
69288;91836.35;1210.7;1642.81
69289;58500.29;636.82;619.63
69292;111980.87;1304.94;1041.09
69298;81879.49;1112.84;1029.74
69383;130491.88;1181.05;1043.77
69385;140702.82;1469.76;1131.94
69386;137126.69;1283.85;1071.23
70006;87921.74;646.62;395.74
70007;73874.13;1302.41;3737.19
70008;90219.51;1393.76;3683.4
70010;77452.6;305.45;824.63
70012;78864.67;1343.48;3923.57
70014;89340.4;1302.41;3504.02
70015;64933.07;1343.48;3844.52
70022;85701.79;310.4;652.96
70024;85856.76;0.0;813.61
70025;67374.99;507.67;596.76
70029;79725.0;961.25;3879.16
70035;72311.26;813.12;903.26
70036;54536.01;831.39;1820.51
70040;63251.74;961.25;3397.2
70041;43701.78;0.0;160.64
70042;93459.99;961.25;4363.9
70043;71137.54;0.0;565.81
70045;83800.38;808.73;1682.18
70048;81593.36;323.54;213.25
70049;70301.41;186.15;791.66
70050;41367.49;100.24;691.55
70052;78512.65;1393.76;3661.3
70057;76383.33;147.4;288.94
70060;55261.49;808.73;1524.63
70063;51685.41;214.1;453.91
70064;87852.06;371.27;1264.72
70069;85254.08;646.62;1095.19
70070;52652.6;186.15;1163.93
70072;65746.38;214.1;751.91
70076;62244.6;866.87;1750.57
70081;63206.19;555.26;354.1
70083;65308.04;646.62;476.41
70085;50459.51;866.87;1631.7
70086;61963.87;305.45;785.46
70087;71085.16;1393.76;3360.99
70089;35143.76;402.95;306.5
70091;69529.15;305.45;485.16
70094;58849.25;555.26;818.5
70095;69908.66;1579.92;3767.1
70097;84333.5;1607.86;3417.27
70099;64510.75;507.67;517.14
70100;48215.2;0.0;160.64
70106;76360.45;1238.75;3656.25
70114;75279.38;491.6;485.16
70117;97596.44;371.27;916.75
70120;87154.74;337.18;1086.39
70124;115349.55;253.72;779.06
70126;108469.74;253.72;371.26
70133;62392.78;1343.48;3128.69
70134;76597.31;1038.02;3615.45
70135;41349.2;507.67;383.92
70137;78636.59;747.15;4615.14
70138;74703.63;1254.82;3534.79
70141;71126.64;1302.41;3843.77
70142;88893.48;253.72;213.25
70143;50178.43;186.15;1163.93
70144;64151.9;507.67;1241.35
70147;85837.93;371.27;1102.47
70149;68605.88;337.18;916.75
70152;101407.22;311.85;370.79
70153;73519.5;507.67;756.19
70157;67646.1;323.75;653.94
70160;108748.43;416.03;1140.67
70162;105147.63;961.25;3996.1
70164;78046.77;1302.41;3838.78
70167;51527.07;1343.48;3534.79
70168;75848.05;1393.76;3360.99
70170;80120.09;491.6;858.8
70175;48310.32;507.67;383.92
70177;85882.67;305.45;785.46
70178;81817.09;555.26;567.69
70182;83282.14;371.27;1171.04
70183;49838.64;216.79;746.22
70188;85377.66;1302.41;3877.95
70193;99862.57;1096.8;1682.18
70195;55829.4;1302.41;3167.1
70198;89664.8;402.95;652.96
70201;63521.24;216.79;439.72
70202;55038.39;305.45;785.46
70211;86427.78;0.0;439.72
70218;109252.27;218.24;813.61
70227;44156.54;703.36;533.17
70236;72170.54;1343.48;3844.52
70245;93266.59;528.35;95.43
70253;67875.6;135.71;852.12
70258;92015.09;555.26;899.17
70260;85634.7;664.91;747.61
70261;118439.65;1019.39;3996.1
70262;78924.17;1302.41;3464.86
70269;88552.86;646.62;1151.47
70277;47339.82;0.0;114.47
70281;69768.91;379.65;1136.49
70286;86059.98;295.82;446.48
70289;75942.53;310.4;652.96
70290;79091.06;646.62;1095.19
70291;59994.92;305.45;485.16
70292;81958.08;596.33;562.58
70296;46166.57;58.14;1098.28
70297;56883.98;402.95;746.22
70299;62305.78;507.67;517.14
70302;60572.15;35.47;370.79
70304;59499.25;555.26;393.26
70307;70725.82;214.1;862.07
70308;35236.33;148.1;179.06
70310;99795.36;1302.41;3799.53
70311;95685.79;742.45;476.85
70313;90391.46;678.35;1364.52
70323;88761.65;646.62;905.29
70325;61254.63;847.38;4121.13
70326;60964.23;1578.54;5388.09
70331;90052.44;0.0;813.61
70335;42771.94;58.14;1191.95
70337;53739.87;507.67;383.92
70338;87054.53;646.62;1095.19
70347;57757.68;214.1;290.06
70350;66594.43;507.67;756.19
70352;50860.76;335.28;235.34
70355;40793.37;831.39;2182.2
70359;80004.06;305.45;785.46
70363;71498.78;1038.02;3615.45
70373;44750.95;507.67;383.92
70375;90952.02;216.79;652.96
70376;108927.47;0.0;813.61
70378;108625.49;910.01;3897.93
70383;64675.27;831.39;2439.86
70394;96496.6;253.72;370.79
70395;68276.75;214.1;862.07
70397;42922.25;58.14;616.32
70398;88048.17;860.72;476.85
70399;71073.99;305.45;824.63
70404;66834.74;305.45;785.46
70405;59675.77;847.38;3939.15
70406;42848.86;0.0;299.88
70407;57739.12;831.39;1631.7
70408;100997.39;715.06;248.03
70409;56539.71;216.79;588.67
70412;81474.49;1393.76;4112.28
70415;71176.99;305.45;939.47
70418;62800.02;1312.95;3871.4
70421;85805.31;1038.02;3615.45
70425;37269.44;555.26;628.6
70426;70813.37;1157.32;3844.52
70427;67448.12;1560.27;3733.67
70435;64284.6;555.26;707.65
70439;75495.46;1312.95;3748.03
70449;39756.34;58.14;1022.42
70450;68695.42;507.67;756.19
70451;54706.01;214.1;474.02
70452;55666.56;1096.16;3534.79
70455;99181.65;664.91;786.77
70466;98233.22;35.47;652.96
70467;86023.43;646.62;666.31
70468;68847.99;186.15;1163.93
70472;78317.72;305.45;939.47
70476;74853.73;305.45;858.8
70480;96848.44;253.72;405.34
70482;66417.03;1254.82;3128.69
70487;59161.51;214.1;751.91
70488;68868.16;491.6;858.8
70494;78057.5;365.64;288.94
70496;72348.69;491.6;519.34
70504;67778.55;1312.95;3748.03
70505;97127.19;218.24;779.06
70516;97115.94;747.15;4478.06
70521;67397.23;310.4;370.79
70529;102814.52;0.0;813.61
70534;73395.33;747.15;3767.1
70537;94515.8;1302.41;3971.62
70544;51734.51;214.1;204.52
70545;70797.43;491.6;519.34
70548;55704.08;186.15;1163.93
70549;60210.95;274.93;776.89
70555;80605.1;1393.76;3767.1
70557;93686.99;35.47;370.79
70558;69541.95;1088.31;3767.1
70562;79309.45;961.25;3957.8
70565;45594.96;805.28;4039.51
70566;73975.65;1343.48;3844.52
70578;51241.1;866.87;1524.63
70582;48388.23;507.67;269.15
71001;97487.54;539.8;642.55
71003;79642.32;439.81;436.7
71009;55748.7;385.76;1516.08
71013;56291.63;213.22;570.75
71015;103728.22;1037.21;792.36
71016;75619.72;873.83;614.04
71025;89674.98;408.92;819.1
71026;104591.37;854.45;1060.26
71028;51855.13;213.22;362.92
71029;58540.0;213.22;570.75
71031;70996.03;760.1;581.18
71033;106668.97;830.56;1326.61
71037;89047.02;533.04;2161.09
71038;102575.5;1795.81;1947.57
71039;52225.75;299.6;408.09
71040;129222.44;1795.81;2006.06
71051;93403.68;735.94;398.04
71058;66820.38;553.85;728.93
71060;81788.69;1107.67;1039.23
71071;50143.14;101.04;451.76
71079;99611.19;535.14;310.15
71080;68613.83;553.85;387.04
71084;114545.16;1070.53;576.43
71090;95717.52;729.55;489.55
71091;68933.11;477.96;513.14
71097;66665.58;585.92;569.94
71101;77369.94;103.93;528.3
71103;84405.36;1795.81;265.55
71106;122952.73;871.74;1012.53
71109;85960.71;598.97;398.04
71111;71369.89;1955.13;326.68
71120;141439.28;1240.16;1822.78
71126;99844.62;958.42;698.33
71128;64526.12;236.44;1811.59
71130;62355.51;364.26;541.34
71132;93375.79;2090.31;1969.54
71133;131376.97;1233.76;1510.64
71137;111783.24;886.62;2513.31
71142;84571.23;612.81;424.34
71143;73513.81;509.84;236.35
71149;97566.96;1127.11;842.23
71154;110436.43;967.7;1118.78
71155;52537.34;126.11;36.9
71159;83673.34;316.94;2161.09
71160;110878.95;1132.72;1371.84
71162;95665.28;612.81;526.8
71167;100459.53;640.97;1326.61
71170;85283.47;608.45;605.94
71171;94936.15;1013.92;745.09
71175;62087.47;812.36;741.04
71176;124298.27;1181.72;480.08
71177;85694.18;808.72;332.83
71181;83561.67;541.13;629.02
71186;69374.93;0.0;461.39
71188;97908.56;584.67;526.8
71190;90025.72;385.76;526.8
71193;61623.48;317.42;768.52
71199;78803.41;236.44;1890.29
71202;111306.25;735.94;808.73
71203;88727.35;770.7;153.41
71205;67487.22;512.1;577.44
71208;73463.91;103.93;528.3
71210;105236.84;1026.54;730.2
71219;71574.13;726.96;910.72
71220;63905.37;895.62;507.25
71221;130874.88;1043.91;1043.73
71223;59397.69;612.81;526.8
71224;74545.0;1955.13;291.2
71226;61194.63;617.02;408.09
71228;88127.83;640.97;1326.61
71230;96165.92;2046.54;326.68
71231;78536.71;246.17;1965.0
71241;119161.63;1804.54;1309.28
71243;70619.77;350.62;236.35
71245;81962.75;917.62;1145.59
71246;70472.34;298.88;341.43
71249;110500.25;854.45;1122.43
71251;112977.62;612.81;526.8
71253;103147.44;958.38;1118.78
71256;97662.84;1129.44;1688.74
71257;83415.16;735.94;808.73
71259;107441.95;892.84;1359.68
71265;116583.22;863.77;981.57
71267;69982.56;839.65;700.92
